# Date, spot_meas, millis
2000-01-01T00:00:00Z, 937189, 4.06
2000-01-01T00:00:00Z, 938312, 4.13
2000-01-01T00:00:00Z, 939436, 4.13
2000-01-01T00:00:00Z, 940558, 4.06
2000-01-01T00:00:00Z, 941681, 4.13
2000-01-01T00:00:00Z, 942804, 4.19
2000-01-01T00:00:00Z, 943928, 4.13
2000-01-01T00:00:00Z, 945051, 4.13
2000-01-01T00:00:00Z, 946174, 4.19
2000-01-01T00:00:00Z, 947298, 4.19
2000-01-01T00:00:00Z, 948421, 4.13
2000-01-01T00:00:00Z, 949544, 4.19
2000-01-01T00:00:00Z, 950668, 4.19
2000-01-01T00:00:00Z, 951794, 4.19
2000-01-01T00:00:00Z, 952918, 4.25
2000-01-01T00:00:00Z, 954041, 4.19
2000-01-01T00:00:00Z, 955163, 4.25
2000-01-01T00:00:00Z, 956286, 4.25
2000-01-01T00:00:00Z, 957410, 4.25
2000-01-01T00:00:00Z, 958533, 4.25
2000-01-01T00:00:00Z, 959656, 4.31
2000-01-01T00:00:00Z, 960780, 4.31
2000-01-01T00:00:00Z, 961903, 4.31
2000-01-01T00:00:00Z, 963025, 4.31
2000-01-01T00:00:00Z, 964149, 4.31
2000-01-01T00:00:00Z, 965272, 4.31
2000-01-01T00:00:00Z, 966395, 4.38
2000-01-01T00:00:00Z, 967527, 4.31
2000-01-01T00:00:00Z, 968650, 4.38
2000-01-01T00:00:00Z, 969774, 4.31
2000-01-01T00:00:00Z, 970897, 4.38
2000-01-01T00:00:00Z, 972020, 4.38
2000-01-01T00:00:00Z, 973144, 4.38
2000-01-01T00:00:00Z, 974267, 4.44
2000-01-01T00:00:00Z, 975390, 4.44
2000-01-01T00:00:00Z, 976514, 4.44
2000-01-01T00:00:00Z, 977637, 4.44
2000-01-01T00:00:00Z, 978760, 4.44
2000-01-01T00:00:00Z, 979884, 4.44
2000-01-01T00:00:00Z, 981007, 4.50
2000-01-01T00:00:00Z, 982130, 4.50
2000-01-01T00:00:00Z, 983257, 4.50
2000-01-01T00:00:00Z, 984380, 4.50
2000-01-01T00:00:00Z, 985503, 4.50
2000-01-01T00:00:00Z, 986627, 4.56
2000-01-01T00:00:00Z, 987750, 4.56
2000-01-01T00:00:00Z, 988873, 4.50
2000-01-01T00:00:00Z, 989997, 4.56
2000-01-01T00:00:00Z, 991119, 4.63
2000-01-01T00:00:00Z, 992242, 4.63
2000-01-01T00:00:00Z, 993366, 4.63
2000-01-01T00:00:00Z, 994489, 4.63
2000-01-01T00:00:00Z, 995612, 4.63
2000-01-01T00:00:00Z, 996736, 4.63
2000-01-01T00:00:00Z, 997859, 4.63
2000-01-01T00:00:00Z, 998982, 4.69
2000-01-01T00:00:00Z, 1000109, 4.63
2000-01-01T00:00:00Z, 1001232, 4.75
2000-01-01T00:00:00Z, 1002355, 4.69
2000-01-01T00:00:00Z, 1003479, 4.69
2000-01-01T00:00:00Z, 1004602, 4.75
2000-01-01T00:00:00Z, 1005724, 4.75
2000-01-01T00:00:00Z, 1006848, 4.75
2000-01-01T00:00:00Z, 1007971, 4.75
2000-01-01T00:00:00Z, 1009094, 4.75
2000-01-01T00:00:00Z, 1010217, 4.75
2000-01-01T00:00:00Z, 1011346, 4.75
2000-01-01T00:00:00Z, 1012469, 4.75
2000-01-01T00:00:00Z, 1013593, 4.88
2000-01-01T00:00:00Z, 1014719, 4.88
2000-01-01T00:00:00Z, 1015842, 4.81
2000-01-01T00:00:00Z, 1016966, 4.94
2000-01-01T00:00:00Z, 1018088, 4.94
2000-01-01T00:00:00Z, 1019211, 4.94
2000-01-01T00:00:00Z, 1020335, 4.88
2000-01-01T00:00:00Z, 1021458, 4.94
2000-01-01T00:00:00Z, 1022580, 4.94
2000-01-01T00:00:00Z, 1023704, 4.94
2000-01-01T00:00:00Z, 1024826, 4.94
2000-01-01T00:00:00Z, 1025949, 4.94
2000-01-01T00:00:00Z, 1027073, 5.00
2000-01-01T00:00:00Z, 1028195, 5.00
2000-01-01T00:00:00Z, 1029318, 5.00
2000-01-01T00:00:00Z, 1030454, 5.00
2000-01-01T00:00:00Z, 1031578, 5.00
2000-01-01T00:00:00Z, 1032702, 5.00
2000-01-01T00:00:00Z, 1033827, 5.06
2000-01-01T00:00:00Z, 1034951, 5.06
2000-01-01T00:00:00Z, 1036075, 5.06
2000-01-01T00:00:00Z, 1037199, 5.06
2000-01-01T00:00:00Z, 1038323, 5.06
2000-01-01T00:00:00Z, 1039448, 5.13
2000-01-01T00:00:00Z, 1040572, 5.13
2000-01-01T00:00:00Z, 1041696, 5.13
2000-01-01T00:00:00Z, 1042821, 5.13
2000-01-01T00:00:00Z, 1043944, 5.13
2000-01-01T00:00:00Z, 1045068, 5.13
2000-01-01T00:00:00Z, 1046197, 5.19
2000-01-01T00:00:00Z, 1047321, 5.19
2000-01-01T00:00:00Z, 1048445, 5.19
2000-01-01T00:00:00Z, 1049570, 5.19
2000-01-01T00:00:00Z, 1050694, 5.25
2000-01-01T00:00:00Z, 1051820, 5.25
2000-01-01T00:00:00Z, 1052944, 5.25
2000-01-01T00:00:00Z, 1054068, 5.25
2000-01-01T00:00:00Z, 1055198, 5.25
2000-01-01T00:00:00Z, 1056322, 5.31
2000-01-01T00:00:00Z, 1057447, 5.31
2000-01-01T00:00:00Z, 1058572, 5.31
2000-01-01T00:00:00Z, 1059696, 5.31
2000-01-01T00:00:00Z, 1060822, 5.38
2000-01-01T00:00:00Z, 1061949, 5.38
2000-01-01T00:00:00Z, 1063074, 5.38
2000-01-01T00:00:00Z, 1064199, 5.44
2000-01-01T00:00:00Z, 1065324, 5.38
2000-01-01T00:00:00Z, 1066448, 5.44
2000-01-01T00:00:00Z, 1067573, 5.44
2000-01-01T00:00:00Z, 1068698, 5.44
2000-01-01T00:00:00Z, 1069822, 5.44
2000-01-01T00:00:00Z, 1070947, 5.44
2000-01-01T00:00:00Z, 1072071, 5.44
2000-01-01T00:00:00Z, 1073197, 5.44
2000-01-01T00:00:00Z, 1074321, 5.50
2000-01-01T00:00:00Z, 1075445, 5.50
2000-01-01T00:00:00Z, 1076570, 5.50
2000-01-01T00:00:00Z, 1077698, 5.50
2000-01-01T00:00:00Z, 1078822, 5.56
2000-01-01T00:00:00Z, 1079948, 5.56
2000-01-01T00:00:00Z, 1081072, 5.56
2000-01-01T00:00:00Z, 1082196, 5.56
2000-01-01T00:00:00Z, 1083321, 5.63
2000-01-01T00:00:00Z, 1084446, 5.63
2000-01-01T00:00:00Z, 1085571, 5.63
2000-01-01T00:00:00Z, 1086695, 5.63
2000-01-01T00:00:00Z, 1087819, 5.63
2000-01-01T00:00:00Z, 1088944, 5.63
2000-01-01T00:00:00Z, 1090069, 5.69
2000-01-01T00:00:00Z, 1091193, 5.69
2000-01-01T00:00:00Z, 1092318, 5.69
2000-01-01T00:00:00Z, 1093446, 5.69
2000-01-01T00:00:00Z, 1094571, 5.75
2000-01-01T00:00:00Z, 1095695, 5.75
2000-01-01T00:00:00Z, 1096819, 5.69
2000-01-01T00:00:00Z, 1097944, 5.75
2000-01-01T00:00:00Z, 1099069, 5.75
2000-01-01T00:00:00Z, 1100198, 5.81
2000-01-01T00:00:00Z, 1101323, 5.81
2000-01-01T00:00:00Z, 1102447, 5.75
2000-01-01T00:00:00Z, 1103572, 5.75
2000-01-01T00:00:00Z, 1104697, 5.75
2000-01-01T00:00:00Z, 1105822, 5.81
2000-01-01T00:00:00Z, 1106947, 5.75
2000-01-01T00:00:00Z, 1108071, 5.81
2000-01-01T00:00:00Z, 1109194, 5.88
2000-01-01T00:00:00Z, 1110319, 5.88
2000-01-01T00:00:00Z, 1111443, 5.94
2000-01-01T00:00:00Z, 1112568, 5.88
2000-01-01T00:00:00Z, 1113693, 5.94
2000-01-01T00:00:00Z, 1114817, 5.94
2000-01-01T00:00:00Z, 1115942, 5.94
2000-01-01T00:00:00Z, 1117067, 5.88
2000-01-01T00:00:00Z, 1118191, 5.94
2000-01-01T00:00:00Z, 1119315, 5.94
2000-01-01T00:00:00Z, 1120441, 6.00
2000-01-01T00:00:00Z, 1121565, 5.94
2000-01-01T00:00:00Z, 1122690, 6.00
2000-01-01T00:00:00Z, 1123818, 6.00
2000-01-01T00:00:00Z, 1124942, 6.06
2000-01-01T00:00:00Z, 1126067, 6.06
2000-01-01T00:00:00Z, 1127192, 6.06
2000-01-01T00:00:00Z, 1128316, 6.06
2000-01-01T00:00:00Z, 1129441, 6.13
2000-01-01T00:00:00Z, 1130565, 6.06
2000-01-01T00:00:00Z, 1131689, 6.13
2000-01-01T00:00:00Z, 1132815, 6.13
2000-01-01T00:00:00Z, 1133939, 6.13
2000-01-01T00:00:00Z, 1135064, 6.19
2000-01-01T00:00:00Z, 1136188, 6.19
2000-01-01T00:00:00Z, 1137313, 6.19
2000-01-01T00:00:00Z, 1138438, 6.25
2000-01-01T00:00:00Z, 1139565, 6.25
2000-01-01T00:00:00Z, 1140689, 6.25
2000-01-01T00:00:00Z, 1141814, 6.31
2000-01-01T00:00:00Z, 1142938, 6.25
2000-01-01T00:00:00Z, 1144073, 6.25
2000-01-01T00:00:00Z, 1145197, 6.25
2000-01-01T00:00:00Z, 1146321, 6.25
2000-01-01T00:00:00Z, 1147446, 6.25
2000-01-01T00:00:00Z, 1148570, 6.31
2000-01-01T00:00:00Z, 1149694, 6.31
2000-01-01T00:00:00Z, 1150819, 6.31
2000-01-01T00:00:00Z, 1151943, 6.31
2000-01-01T00:00:00Z, 1153068, 6.31
2000-01-01T00:00:00Z, 1154192, 6.38
2000-01-01T00:00:00Z, 1155328, 6.38
2000-01-01T00:00:00Z, 1156447, 6.38
2000-01-01T00:00:00Z, 1157566, 6.38
2000-01-01T00:00:00Z, 1158685, 6.38
2000-01-01T00:00:00Z, 1159804, 6.44
2000-01-01T00:00:00Z, 1160924, 6.44
2000-01-01T00:00:00Z, 1162043, 6.44
2000-01-01T00:00:00Z, 1163162, 6.44
2000-01-01T00:00:00Z, 1164281, 6.44
2000-01-01T00:00:00Z, 1165401, 6.50
2000-01-01T00:00:00Z, 1166520, 6.50
2000-01-01T00:00:00Z, 1167639, 6.50
2000-01-01T00:00:00Z, 1168758, 6.50
2000-01-01T00:00:00Z, 1169878, 6.50
2000-01-01T00:00:00Z, 1171000, 6.56
2000-01-01T00:00:00Z, 1172119, 6.56
2000-01-01T00:00:00Z, 1173238, 6.56
2000-01-01T00:00:00Z, 1174359, 6.63
2000-01-01T00:00:00Z, 1175478, 6.63
2000-01-01T00:00:00Z, 1176597, 6.63
2000-01-01T00:00:00Z, 1177717, 6.63
2000-01-01T00:00:00Z, 1178836, 6.63
2000-01-01T00:00:00Z, 1179956, 6.69
2000-01-01T00:00:00Z, 1181076, 6.69
2000-01-01T00:00:00Z, 1182195, 6.69
2000-01-01T00:00:00Z, 1183314, 6.75
2000-01-01T00:00:00Z, 1184435, 6.69
2000-01-01T00:00:00Z, 1185554, 6.75
2000-01-01T00:00:00Z, 1186671, 6.75
2000-01-01T00:00:00Z, 1187796, 6.75
2000-01-01T00:00:00Z, 1188916, 6.69
2000-01-01T00:00:00Z, 1190036, 6.75
2000-01-01T00:00:00Z, 1191155, 6.75
2000-01-01T00:00:00Z, 1192274, 6.75
2000-01-01T00:00:00Z, 1193395, 6.81
2000-01-01T00:00:00Z, 1194514, 6.81
2000-01-01T00:00:00Z, 1195634, 6.81
2000-01-01T00:00:00Z, 1196753, 6.88
2000-01-01T00:00:00Z, 1197874, 6.88
2000-01-01T00:00:00Z, 1198993, 6.88
2000-01-01T00:00:00Z, 1200112, 6.88
2000-01-01T00:00:00Z, 1201232, 6.88
2000-01-01T00:00:00Z, 1202355, 6.88
2000-01-01T00:00:00Z, 1203474, 6.94
2000-01-01T00:00:00Z, 1204594, 6.94
2000-01-01T00:00:00Z, 1205713, 6.88
2000-01-01T00:00:00Z, 1206833, 6.94
2000-01-01T00:00:00Z, 1207953, 6.94
2000-01-01T00:00:00Z, 1209072, 6.94
2000-01-01T00:00:00Z, 1210191, 7.00
2000-01-01T00:00:00Z, 1211312, 6.94
2000-01-01T00:00:00Z, 1212431, 7.00
2000-01-01T00:00:00Z, 1213550, 7.00
2000-01-01T00:00:00Z, 1214670, 7.06
2000-01-01T00:00:00Z, 1215790, 7.06
2000-01-01T00:00:00Z, 1216912, 7.13
2000-01-01T00:00:00Z, 1218032, 7.13
2000-01-01T00:00:00Z, 1219151, 7.19
2000-01-01T00:00:00Z, 1220271, 7.19
2000-01-01T00:00:00Z, 1221391, 7.19
2000-01-01T00:00:00Z, 1222510, 7.19
2000-01-01T00:00:00Z, 1223629, 7.25
2000-01-01T00:00:00Z, 1224750, 7.25
2000-01-01T00:00:00Z, 1225869, 7.25
2000-01-01T00:00:00Z, 1226988, 7.25
2000-01-01T00:00:00Z, 1228108, 7.25
2000-01-01T00:00:00Z, 1229228, 7.31
2000-01-01T00:00:00Z, 1230347, 7.25
2000-01-01T00:00:00Z, 1231467, 7.31
2000-01-01T00:00:00Z, 1232594, 7.31
2000-01-01T00:00:00Z, 1233715, 7.31
2000-01-01T00:00:00Z, 1234834, 7.38
2000-01-01T00:00:00Z, 1235953, 7.31
2000-01-01T00:00:00Z, 1237073, 7.38
2000-01-01T00:00:00Z, 1238193, 7.38
2000-01-01T00:00:00Z, 1239313, 7.44
2000-01-01T00:00:00Z, 1240432, 7.38
2000-01-01T00:00:00Z, 1241551, 7.38
2000-01-01T00:00:00Z, 1242672, 7.38
2000-01-01T00:00:00Z, 1243791, 7.44
2000-01-01T00:00:00Z, 1244911, 7.44
2000-01-01T00:00:00Z, 1246030, 7.50
2000-01-01T00:00:00Z, 1247150, 7.50
2000-01-01T00:00:00Z, 1248273, 7.56
2000-01-01T00:00:00Z, 1249392, 7.50
2000-01-01T00:00:00Z, 1250511, 7.50
2000-01-01T00:00:00Z, 1251632, 7.56
2000-01-01T00:00:00Z, 1252751, 7.56
2000-01-01T00:00:00Z, 1253871, 7.56
2000-01-01T00:00:00Z, 1254990, 7.63
2000-01-01T00:00:00Z, 1256110, 7.69
2000-01-01T00:00:00Z, 1257230, 7.63
2000-01-01T00:00:00Z, 1258349, 7.69
2000-01-01T00:00:00Z, 1259468, 7.63
2000-01-01T00:00:00Z, 1260589, 7.69
2000-01-01T00:00:00Z, 1261708, 7.69
2000-01-01T00:00:00Z, 1262827, 7.69
2000-01-01T00:00:00Z, 1263949, 7.75
2000-01-01T00:00:00Z, 1265069, 7.69
2000-01-01T00:00:00Z, 1266188, 7.81
2000-01-01T00:00:00Z, 1267307, 7.69
2000-01-01T00:00:00Z, 1268426, 7.75
2000-01-01T00:00:00Z, 1269545, 7.75
2000-01-01T00:00:00Z, 1270665, 7.81
2000-01-01T00:00:00Z, 1271784, 7.81
2000-01-01T00:00:00Z, 1272903, 7.81
2000-01-01T00:00:00Z, 1274022, 7.88
2000-01-01T00:00:00Z, 1275142, 7.88
2000-01-01T00:00:00Z, 1276266, 7.94
2000-01-01T00:00:00Z, 1277385, 7.94
2000-01-01T00:00:00Z, 1278504, 7.94
2000-01-01T00:00:00Z, 1279639, 8.00
2000-01-01T00:00:00Z, 1280761, 8.00
2000-01-01T00:00:00Z, 1281885, 8.00
2000-01-01T00:00:00Z, 1283008, 7.94
2000-01-01T00:00:00Z, 1284131, 8.00
2000-01-01T00:00:00Z, 1285255, 8.00
2000-01-01T00:00:00Z, 1286378, 8.00
2000-01-01T00:00:00Z, 1287501, 8.00
2000-01-01T00:00:00Z, 1288625, 8.06
2000-01-01T00:00:00Z, 1289747, 8.00
2000-01-01T00:00:00Z, 1290870, 8.06
2000-01-01T00:00:00Z, 1291994, 8.06
2000-01-01T00:00:00Z, 1293117, 8.06
2000-01-01T00:00:00Z, 1294239, 8.06
2000-01-01T00:00:00Z, 1295367, 8.06
2000-01-01T00:00:00Z, 1296490, 8.13
2000-01-01T00:00:00Z, 1297613, 8.13
2000-01-01T00:00:00Z, 1298737, 8.13
2000-01-01T00:00:00Z, 1299860, 8.19
2000-01-01T00:00:00Z, 1300984, 8.19
2000-01-01T00:00:00Z, 1302108, 8.19
2000-01-01T00:00:00Z, 1303231, 8.19
2000-01-01T00:00:00Z, 1304354, 8.25
2000-01-01T00:00:00Z, 1305478, 8.19
2000-01-01T00:00:00Z, 1306601, 8.19
2000-01-01T00:00:00Z, 1307725, 8.31
2000-01-01T00:00:00Z, 1308849, 8.31
2000-01-01T00:00:00Z, 1309975, 8.31
2000-01-01T00:00:00Z, 1311098, 8.38
2000-01-01T00:00:00Z, 1312222, 8.31
2000-01-01T00:00:00Z, 1313346, 8.31
2000-01-01T00:00:00Z, 1314469, 8.38
2000-01-01T00:00:00Z, 1315593, 8.44
2000-01-01T00:00:00Z, 1316716, 8.44
2000-01-01T00:00:00Z, 1317839, 8.44
2000-01-01T00:00:00Z, 1318963, 8.44
2000-01-01T00:00:00Z, 1320091, 8.44
2000-01-01T00:00:00Z, 1321214, 8.44
2000-01-01T00:00:00Z, 1322339, 8.44
2000-01-01T00:00:00Z, 1323462, 8.50
2000-01-01T00:00:00Z, 1324585, 8.50
2000-01-01T00:00:00Z, 1325713, 8.50
2000-01-01T00:00:00Z, 1326836, 8.56
2000-01-01T00:00:00Z, 1327960, 8.56
2000-01-01T00:00:00Z, 1329084, 8.56
2000-01-01T00:00:00Z, 1330207, 8.56
2000-01-01T00:00:00Z, 1331331, 8.56
2000-01-01T00:00:00Z, 1332454, 8.56
2000-01-01T00:00:00Z, 1333577, 8.63
2000-01-01T00:00:00Z, 1334702, 8.69
2000-01-01T00:00:00Z, 1335825, 8.63
2000-01-01T00:00:00Z, 1336948, 8.69
2000-01-01T00:00:00Z, 1338072, 8.69
2000-01-01T00:00:00Z, 1339196, 8.69
2000-01-01T00:00:00Z, 1340319, 8.69
2000-01-01T00:00:00Z, 1341446, 8.69
2000-01-01T00:00:00Z, 1342569, 8.69
2000-01-01T00:00:00Z, 1343692, 8.69
2000-01-01T00:00:00Z, 1344817, 8.69
2000-01-01T00:00:00Z, 1345940, 8.75
2000-01-01T00:00:00Z, 1347063, 8.69
2000-01-01T00:00:00Z, 1348187, 8.75
2000-01-01T00:00:00Z, 1349310, 8.75
2000-01-01T00:00:00Z, 1350434, 8.75
2000-01-01T00:00:00Z, 1351558, 8.75
2000-01-01T00:00:00Z, 1352681, 8.81
2000-01-01T00:00:00Z, 1353804, 8.81
2000-01-01T00:00:00Z, 1354928, 8.81
2000-01-01T00:00:00Z, 1356052, 8.81
2000-01-01T00:00:00Z, 1357173, 8.88
2000-01-01T00:00:00Z, 1358297, 8.88
2000-01-01T00:00:00Z, 1359420, 8.88
2000-01-01T00:00:00Z, 1360543, 8.88
2000-01-01T00:00:00Z, 1361667, 8.94
2000-01-01T00:00:00Z, 1362791, 8.94
2000-01-01T00:00:00Z, 1363914, 9.00
2000-01-01T00:00:00Z, 1365043, 9.00
2000-01-01T00:00:00Z, 1366166, 9.00
2000-01-01T00:00:00Z, 1367290, 9.06
2000-01-01T00:00:00Z, 1368414, 9.06
2000-01-01T00:00:00Z, 1369537, 9.06
2000-01-01T00:00:00Z, 1370660, 9.06
2000-01-01T00:00:00Z, 1371785, 9.13
2000-01-01T00:00:00Z, 1372906, 9.13
2000-01-01T00:00:00Z, 1374029, 9.13
2000-01-01T00:00:00Z, 1375154, 9.13
2000-01-01T00:00:00Z, 1376277, 9.13
2000-01-01T00:00:00Z, 1377400, 9.19
2000-01-01T00:00:00Z, 1378525, 9.19
2000-01-01T00:00:00Z, 1379648, 9.25
2000-01-01T00:00:00Z, 1380771, 9.25
2000-01-01T00:00:00Z, 1381895, 9.25
2000-01-01T00:00:00Z, 1383018, 9.25
2000-01-01T00:00:00Z, 1384142, 9.25
2000-01-01T00:00:00Z, 1385266, 9.31
2000-01-01T00:00:00Z, 1386389, 9.25
2000-01-01T00:00:00Z, 1387512, 9.31
2000-01-01T00:00:00Z, 1388639, 9.31
2000-01-01T00:00:00Z, 1389762, 9.38
2000-01-01T00:00:00Z, 1390885, 9.31
2000-01-01T00:00:00Z, 1392009, 9.31
2000-01-01T00:00:00Z, 1393132, 9.31
2000-01-01T00:00:00Z, 1394255, 9.31
2000-01-01T00:00:00Z, 1395378, 9.31
2000-01-01T00:00:00Z, 1396501, 9.38
2000-01-01T00:00:00Z, 1397624, 9.38
2000-01-01T00:00:00Z, 1398748, 9.44
2000-01-01T00:00:00Z, 1399871, 9.44
2000-01-01T00:00:00Z, 1400994, 9.44
2000-01-01T00:00:00Z, 1402117, 9.44
2000-01-01T00:00:00Z, 1403253, 9.44
2000-01-01T00:00:00Z, 1404378, 9.44
2000-01-01T00:00:00Z, 1405502, 9.44
2000-01-01T00:00:00Z, 1406626, 9.50
2000-01-01T00:00:00Z, 1407751, 9.44
2000-01-01T00:00:00Z, 1408880, 9.50
2000-01-01T00:00:00Z, 1410004, 9.56
2000-01-01T00:00:00Z, 1411129, 9.50
2000-01-01T00:00:00Z, 1412254, 9.56
2000-01-01T00:00:00Z, 1413379, 9.56
2000-01-01T00:00:00Z, 1414503, 9.56
2000-01-01T00:00:00Z, 1415628, 9.56
2000-01-01T00:00:00Z, 1416753, 9.63
2000-01-01T00:00:00Z, 1417877, 9.63
2000-01-01T00:00:00Z, 1419005, 9.63
2000-01-01T00:00:00Z, 1420130, 9.63
2000-01-01T00:00:00Z, 1421255, 9.63
2000-01-01T00:00:00Z, 1422380, 9.63
2000-01-01T00:00:00Z, 1423505, 9.69
2000-01-01T00:00:00Z, 1424630, 9.69
2000-01-01T00:00:00Z, 1425755, 9.69
2000-01-01T00:00:00Z, 1426880, 9.75
2000-01-01T00:00:00Z, 1428004, 9.75
2000-01-01T00:00:00Z, 1429130, 9.75
2000-01-01T00:00:00Z, 1430254, 9.75
2000-01-01T00:00:00Z, 1431378, 9.81
2000-01-01T00:00:00Z, 1432504, 9.81
2000-01-01T00:00:00Z, 1433628, 9.81
2000-01-01T00:00:00Z, 1434757, 9.88
2000-01-01T00:00:00Z, 1435882, 9.88
2000-01-01T00:00:00Z, 1437006, 9.88
2000-01-01T00:00:00Z, 1438132, 9.88
2000-01-01T00:00:00Z, 1439256, 9.88
2000-01-01T00:00:00Z, 1440381, 9.94
2000-01-01T00:00:00Z, 1441506, 9.94
2000-01-01T00:00:00Z, 1442631, 9.94
2000-01-01T00:00:00Z, 1443756, 9.94
2000-01-01T00:00:00Z, 1444881, 10.00
2000-01-01T00:00:00Z, 1446005, 10.00
2000-01-01T00:00:00Z, 1447131, 10.00
2000-01-01T00:00:00Z, 1448255, 10.00
2000-01-01T00:00:00Z, 1449379, 10.06
2000-01-01T00:00:00Z, 1450508, 10.06
2000-01-01T00:00:00Z, 1451633, 10.00
2000-01-01T00:00:00Z, 1452763, 10.06
2000-01-01T00:00:00Z, 1453888, 10.06
2000-01-01T00:00:00Z, 1455012, 10.06
2000-01-01T00:00:00Z, 1456138, 10.13
2000-01-01T00:00:00Z, 1457263, 10.13
2000-01-01T00:00:00Z, 1458387, 10.13
2000-01-01T00:00:00Z, 1459513, 10.13
2000-01-01T00:00:00Z, 1460637, 10.19
2000-01-01T00:00:00Z, 1461763, 10.19
2000-01-01T00:00:00Z, 1462887, 10.19
2000-01-01T00:00:00Z, 1464012, 10.19
2000-01-01T00:00:00Z, 1465141, 10.19
2000-01-01T00:00:00Z, 1466265, 10.25
2000-01-01T00:00:00Z, 1467390, 10.25
2000-01-01T00:00:00Z, 1468515, 10.25
2000-01-01T00:00:00Z, 1469640, 10.31
2000-01-01T00:00:00Z, 1470765, 10.31
2000-01-01T00:00:00Z, 1471890, 10.31
2000-01-01T00:00:00Z, 1473015, 10.31
2000-01-01T00:00:00Z, 1474140, 10.31
2000-01-01T00:00:00Z, 1475265, 10.31
2000-01-01T00:00:00Z, 1476389, 10.31
2000-01-01T00:00:00Z, 1477514, 10.31
2000-01-01T00:00:00Z, 1478639, 10.38
2000-01-01T00:00:00Z, 1479764, 10.31
2000-01-01T00:00:00Z, 1480892, 10.38
2000-01-01T00:00:00Z, 1482017, 10.38
2000-01-01T00:00:00Z, 1483142, 10.38
2000-01-01T00:00:00Z, 1484267, 10.38
2000-01-01T00:00:00Z, 1485391, 10.44
2000-01-01T00:00:00Z, 1486517, 10.44
2000-01-01T00:00:00Z, 1487641, 10.44
2000-01-01T00:00:00Z, 1488766, 10.44
2000-01-01T00:00:00Z, 1489891, 10.50
2000-01-01T00:00:00Z, 1491016, 10.50
2000-01-01T00:00:00Z, 1492141, 10.50
2000-01-01T00:00:00Z, 1493266, 10.50
2000-01-01T00:00:00Z, 1494390, 10.56
2000-01-01T00:00:00Z, 1495519, 10.56
2000-01-01T00:00:00Z, 1496648, 10.56
2000-01-01T00:00:00Z, 1497774, 10.56
2000-01-01T00:00:00Z, 1498898, 10.56
2000-01-01T00:00:00Z, 1500023, 10.63
2000-01-01T00:00:00Z, 1501149, 10.63
2000-01-01T00:00:00Z, 1502273, 10.63
2000-01-01T00:00:00Z, 1503398, 10.63
2000-01-01T00:00:00Z, 1504523, 10.63
2000-01-01T00:00:00Z, 1505648, 10.63
2000-01-01T00:00:00Z, 1506772, 10.69
2000-01-01T00:00:00Z, 1507898, 10.69
2000-01-01T00:00:00Z, 1509023, 10.69
2000-01-01T00:00:00Z, 1510148, 10.69
2000-01-01T00:00:00Z, 1511276, 10.69
2000-01-01T00:00:00Z, 1512400, 10.69
2000-01-01T00:00:00Z, 1513525, 10.69
2000-01-01T00:00:00Z, 1514649, 10.69
2000-01-01T00:00:00Z, 1515774, 10.69
2000-01-01T00:00:00Z, 1516899, 10.69
2000-01-01T00:00:00Z, 1518023, 10.69
2000-01-01T00:00:00Z, 1519148, 10.69
2000-01-01T00:00:00Z, 1520272, 10.75
2000-01-01T00:00:00Z, 1521396, 10.75
2000-01-01T00:00:00Z, 1522521, 10.75
2000-01-01T00:00:00Z, 1523646, 10.75
2000-01-01T00:00:00Z, 1524770, 10.75
2000-01-01T00:00:00Z, 1525906, 10.75
2000-01-01T00:00:00Z, 1527025, 10.75
2000-01-01T00:00:00Z, 1528145, 10.75
2000-01-01T00:00:00Z, 1529265, 10.81
2000-01-01T00:00:00Z, 1530384, 10.81
2000-01-01T00:00:00Z, 1531503, 10.81
2000-01-01T00:00:00Z, 1532623, 10.81
2000-01-01T00:00:00Z, 1533743, 10.81
2000-01-01T00:00:00Z, 1534862, 10.81
2000-01-01T00:00:00Z, 1535981, 10.88
2000-01-01T00:00:00Z, 1537101, 10.88
2000-01-01T00:00:00Z, 1538221, 10.94
2000-01-01T00:00:00Z, 1539340, 10.94
2000-01-01T00:00:00Z, 1540460, 10.94
2000-01-01T00:00:00Z, 1541587, 10.94
2000-01-01T00:00:00Z, 1542707, 11.00
2000-01-01T00:00:00Z, 1543827, 11.00
2000-01-01T00:00:00Z, 1544947, 11.06
2000-01-01T00:00:00Z, 1546067, 11.06
2000-01-01T00:00:00Z, 1547188, 11.06
2000-01-01T00:00:00Z, 1548307, 11.06
2000-01-01T00:00:00Z, 1549427, 11.13
2000-01-01T00:00:00Z, 1550547, 11.13
2000-01-01T00:00:00Z, 1551668, 11.19
2000-01-01T00:00:00Z, 1552788, 11.13
2000-01-01T00:00:00Z, 1553908, 11.19
2000-01-01T00:00:00Z, 1555027, 11.13
2000-01-01T00:00:00Z, 1556151, 11.19
2000-01-01T00:00:00Z, 1557271, 11.19
2000-01-01T00:00:00Z, 1558390, 11.19
2000-01-01T00:00:00Z, 1559511, 11.19
2000-01-01T00:00:00Z, 1560631, 11.19
2000-01-01T00:00:00Z, 1561751, 11.19
2000-01-01T00:00:00Z, 1562871, 11.19
2000-01-01T00:00:00Z, 1563991, 11.19
2000-01-01T00:00:00Z, 1565111, 11.19
2000-01-01T00:00:00Z, 1566231, 11.25
